bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;ihar;20141213T110615America/Santiago(6,346,-10800,1,1418479575);0;0;0.0;0.0;2.0;1.0;1.0;1.0;3.0;2.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110616America/Santiago(6,346,-10800,1,1418479576);0;0;944972.0;55122.0;23556.0;264714.0;1.6770978E7;32364.0;1.6745614E7;795064.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110617America/Santiago(6,346,-10800,1,1418479577);0;0;1429990.0;77176.0;17351.0;9163.0;27181.0;1.6761759E7;9484.0;120947.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110618America/Santiago(6,346,-10800,1,1418479578);0;0;1217388.0;73490.0;85443.0;413064.0;81622.0;1.6755091E7;29782.0;502610.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110619America/Santiago(6,346,-10800,1,1418479579);0;0;131777.0;1940.0;1141.0;3441.0;3428.0;905.0;1153.0;67562.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110620America/Santiago(6,346,-10800,1,1418479580);53;0;176067.0;8426.0;5820.0;12332.0;3028.0;685.0;285.0;28914.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110621America/Santiago(6,346,-10800,1,1418479581);53;50;2315999.0;17861.0;91837.0;137375.0;79814.0;7893.0;6299.0;474612.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110622America/Santiago(6,346,-10800,1,1418479582);53;50;25040.0;2176.0;816.0;3315.0;1174.0;282.0;1.6777115E7;10500.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110623America/Santiago(6,346,-10800,1,1418479583);53;50;1932067.0;4904.0;8532.0;5860.0;10439.0;6185.0;2821.0;1.6769605E7;default
com.aiworker.bcineuroskyservice;ihar;20141213T110624America/Santiago(6,346,-10800,1,1418479584);53;50;1665384.0;1.6746818E7;20313.0;80571.0;76833.0;20505.0;23498.0;263958.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110625America/Santiago(6,346,-10800,1,1418479585);75;50;332088.0;23937.0;1.6745693E7;6257.0;32328.0;1.6745462E7;8707.0;46556.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110626America/Santiago(6,346,-10800,1,1418479586);93;50;249161.0;23440.0;19101.0;6499.0;21144.0;17156.0;9133.0;80888.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110627America/Santiago(6,346,-10800,1,1418479587);100;53;42665.0;2220.0;1739.0;2200.0;2471.0;3278.0;2787.0;25038.0;default
com.aiworker.bcineuroskyservice;ihar;20141213T110628America/Santiago(6,346,-10800,1,1418479588);100;51;21468.0;4290.0;7695.0;6153.0;13385.0;1.6749384E7;9921.0;26938.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141213T110629America/Santiago(6,346,-10800,1,1418479589);100;43;114982.0;3778.0;4010.0;7378.0;4551.0;13951.0;3024.0;6539.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141213T110630America/Santiago(6,346,-10800,1,1418479590);100;57;68096.0;28403.0;15336.0;8861.0;9293.0;26783.0;1.674474E7;1.675183E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141213T110631America/Santiago(6,346,-10800,1,1418479591);100;66;675747.0;12772.0;21583.0;19647.0;1.6744941E7;13794.0;9491.0;112673.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141213T110632America/Santiago(6,346,-10800,1,1418479592);96;64;1058672.0;1.6748814E7;18143.0;102410.0;21764.0;19415.0;4492.0;173617.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141213T110633America/Santiago(6,346,-10800,1,1418479593);80;77;1498777.0;8500.0;2762.0;14142.0;3218.0;2339.0;522.0;1.6745375E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141213T110634America/Santiago(6,346,-10800,1,1418479594);80;75;1122135.0;9649.0;17583.0;12577.0;1.6753754E7;11868.0;4250.0;212984.0;yoga
