bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;ihar;20141215T114442America/Santiago(1,348,-10800,1,1418654682);0;0;9.0;1.0;1.0;1.0;2.0;0.0;0.0;2.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114443America/Santiago(1,348,-10800,1,1418654683);0;0;7.0;0.0;3.0;1.0;0.0;1.0;1.0;4.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114444America/Santiago(1,348,-10800,1,1418654684);0;0;407022.0;22378.0;14451.0;9332.0;25275.0;14679.0;14024.0;1.6770215E7;default
com.aiworker.bcineuroskyservice;ihar;20141215T114445America/Santiago(1,348,-10800,1,1418654685);0;0;73986.0;18755.0;19607.0;4436.0;4973.0;22461.0;2276.0;42653.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114446America/Santiago(1,348,-10800,1,1418654686);0;0;1.6760545E7;5564.0;2302.0;3296.0;1615.0;6310.0;677.0;12466.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114447America/Santiago(1,348,-10800,1,1418654687);54;0;123130.0;20582.0;1.6757358E7;1.6757425E7;19581.0;8908.0;11878.0;85307.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114448America/Santiago(1,348,-10800,1,1418654688);47;48;935425.0;8997.0;13268.0;15495.0;16233.0;28347.0;6276.0;95918.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114449America/Santiago(1,348,-10800,1,1418654689);69;43;262705.0;8242.0;19476.0;6633.0;8277.0;14904.0;7703.0;30504.0;default
com.aiworker.bcineuroskyservice;ihar;20141215T114450America/Santiago(1,348,-10800,1,1418654690);70;43;91301.0;6745.0;12233.0;25942.0;7285.0;31807.0;6095.0;1.6751524E7;default
com.aiworker.bcineuroskyservice;ihar;20141215T114451America/Santiago(1,348,-10800,1,1418654691);70;56;1.6752576E7;16302.0;24980.0;8723.0;1.675442E7;18623.0;21541.0;1.6769507E7;default
com.aiworker.bcineuroskyservice;ihar;20141215T114452America/Santiago(1,348,-10800,1,1418654692);67;41;82440.0;8349.0;7440.0;5850.0;13652.0;23321.0;6142.0;66801.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114453America/Santiago(1,348,-10800,1,1418654693);41;40;385005.0;10005.0;13464.0;14776.0;6388.0;6091.0;4017.0;73451.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114454America/Santiago(1,348,-10800,1,1418654694);20;41;1256931.0;1737.0;4851.0;4664.0;3145.0;1347.0;668.0;1.6776068E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114455America/Santiago(1,348,-10800,1,1418654695);20;11;716424.0;7733.0;663.0;966.0;6113.0;145.0;1.6777093E7;8967.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114456America/Santiago(1,348,-10800,1,1418654696);20;11;2454960.0;80096.0;88397.0;30853.0;1.676781E7;10680.0;7058.0;46202.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114457America/Santiago(1,348,-10800,1,1418654697);20;11;957298.0;14766.0;21502.0;5119.0;30261.0;3477.0;631.0;283113.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114458America/Santiago(1,348,-10800,1,1418654698);20;11;24775.0;10631.0;1205.0;15380.0;5118.0;1885.0;1124.0;22611.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114459America/Santiago(1,348,-10800,1,1418654699);20;11;1556813.0;76980.0;32477.0;81241.0;66563.0;1.6746907E7;14598.0;150776.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114500America/Santiago(1,348,-10800,1,1418654700);20;11;22.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114501America/Santiago(1,348,-10800,1,1418654701);20;11;615345.0;4642.0;4022.0;7102.0;7881.0;576.0;798.0;1.6758694E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114502America/Santiago(1,348,-10800,1,1418654702);20;11;47311.0;7898.0;2404.0;3148.0;1602.0;775.0;604.0;1.6766079E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114503America/Santiago(1,348,-10800,1,1418654703);20;11;1038259.0;14083.0;31986.0;84031.0;1.6760476E7;28913.0;2600.0;449836.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114504America/Santiago(1,348,-10800,1,1418654704);20;11;506838.0;9063.0;6104.0;8400.0;7147.0;1122.0;1.6777173E7;1.6756376E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114505America/Santiago(1,348,-10800,1,1418654705);20;11;86.0;102.0;60.0;97.0;91.0;23.0;11.0;1.6777102E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114506America/Santiago(1,348,-10800,1,1418654706);20;11;940977.0;1534.0;4333.0;4126.0;3282.0;479.0;1.6777133E7;5753.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114507America/Santiago(1,348,-10800,1,1418654707);16;11;222356.0;365.0;593.0;1218.0;541.0;1.6777185E7;100.0;324.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114508America/Santiago(1,348,-10800,1,1418654708);10;40;650900.0;6099.0;6051.0;18645.0;8292.0;990.0;250.0;145588.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114509America/Santiago(1,348,-10800,1,1418654709);3;38;682238.0;9061.0;6819.0;11618.0;7969.0;5257.0;2857.0;35750.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114510America/Santiago(1,348,-10800,1,1418654710);29;29;205064.0;9669.0;18145.0;1.6776275E7;15520.0;8362.0;6167.0;31751.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114511America/Santiago(1,348,-10800,1,1418654711);13;67;494172.0;10857.0;7112.0;6996.0;6134.0;2714.0;2047.0;73390.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114512America/Santiago(1,348,-10800,1,1418654712);26;40;694859.0;9517.0;7068.0;13721.0;26154.0;2820.0;3367.0;71673.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114513America/Santiago(1,348,-10800,1,1418654713);41;44;1420492.0;29880.0;20168.0;1.6765972E7;1.6752044E7;23797.0;9606.0;1.6773924E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114514America/Santiago(1,348,-10800,1,1418654714);16;66;139754.0;5043.0;706.0;4482.0;911.0;408.0;1.6777104E7;15225.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114515America/Santiago(1,348,-10800,1,1418654715);29;54;816922.0;9336.0;8644.0;5868.0;4095.0;4511.0;1448.0;1.6748169E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114516America/Santiago(1,348,-10800,1,1418654716);26;63;86996.0;21226.0;8119.0;973.0;4524.0;5496.0;1370.0;41482.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114517America/Santiago(1,348,-10800,1,1418654717);4;60;1295298.0;16313.0;6565.0;1.6767537E7;11688.0;4730.0;3631.0;107438.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114518America/Santiago(1,348,-10800,1,1418654718);16;51;833660.0;9159.0;20838.0;24279.0;25316.0;20697.0;9548.0;172873.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114519America/Santiago(1,348,-10800,1,1418654719);16;27;392115.0;15730.0;8399.0;13434.0;8974.0;2250.0;2634.0;24263.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114520America/Santiago(1,348,-10800,1,1418654720);23;40;640698.0;6255.0;7473.0;9046.0;2001.0;14006.0;1978.0;1.6775872E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114521America/Santiago(1,348,-10800,1,1418654721);23;40;1116908.0;3054.0;1317.0;1308.0;1980.0;179.0;1.6777146E7;8288.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114522America/Santiago(1,348,-10800,1,1418654722);51;40;25781.0;7780.0;3080.0;226.0;2929.0;1195.0;2104.0;9086.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114523America/Santiago(1,348,-10800,1,1418654723);56;48;933170.0;5752.0;2905.0;1810.0;3585.0;2254.0;614.0;20156.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114524America/Santiago(1,348,-10800,1,1418654724);70;60;1227209.0;24057.0;1.6754923E7;23577.0;19252.0;21882.0;21656.0;25723.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114525America/Santiago(1,348,-10800,1,1418654725);94;56;75267.0;19452.0;1.6768472E7;10293.0;11442.0;13103.0;23849.0;1.6760914E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114526America/Santiago(1,348,-10800,1,1418654726);88;60;409066.0;15712.0;1.6746447E7;28818.0;17005.0;1.6744687E7;14178.0;218011.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114527America/Santiago(1,348,-10800,1,1418654727);80;38;1823828.0;15543.0;1.6757591E7;23638.0;21719.0;26521.0;14332.0;636479.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114528America/Santiago(1,348,-10800,1,1418654728);38;20;1364005.0;24249.0;14464.0;1.6746516E7;1.6753056E7;11264.0;4723.0;552267.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114529America/Santiago(1,348,-10800,1,1418654729);21;1;88809.0;8055.0;12536.0;4989.0;1774.0;6282.0;5340.0;1.6760209E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114530America/Santiago(1,348,-10800,1,1418654730);40;1;43593.0;9797.0;1.6745097E7;25057.0;1.674959E7;23239.0;7628.0;1.6753995E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114531America/Santiago(1,348,-10800,1,1418654731);61;14;96762.0;7926.0;1.675234E7;1.6773237E7;12474.0;32597.0;6735.0;1.6759965E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114532America/Santiago(1,348,-10800,1,1418654732);100;50;27347.0;2941.0;9606.0;4023.0;3606.0;5292.0;3147.0;9014.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114533America/Santiago(1,348,-10800,1,1418654733);88;66;505431.0;5057.0;4309.0;11464.0;11100.0;5996.0;5558.0;1.676532E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114534America/Santiago(1,348,-10800,1,1418654734);61;70;99079.0;8958.0;1812.0;7712.0;1929.0;6037.0;740.0;14284.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114535America/Santiago(1,348,-10800,1,1418654735);50;84;925355.0;750.0;2263.0;6491.0;725.0;5417.0;433.0;9231.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114536America/Santiago(1,348,-10800,1,1418654736);37;81;90554.0;1647.0;10767.0;3126.0;3668.0;6515.0;5414.0;1.6756999E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114537America/Santiago(1,348,-10800,1,1418654737);47;61;804111.0;15315.0;1.6751253E7;1.6762507E7;10593.0;1.675686E7;3459.0;186570.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114538America/Santiago(1,348,-10800,1,1418654738);67;61;749031.0;8238.0;21406.0;14141.0;8637.0;9453.0;4626.0;1.6753673E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114539America/Santiago(1,348,-10800,1,1418654739);81;47;373692.0;15626.0;1.6754931E7;15568.0;15908.0;29845.0;17668.0;76735.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114540America/Santiago(1,348,-10800,1,1418654740);91;34;1.6749366E7;13428.0;31585.0;14168.0;32453.0;1.67472E7;11897.0;1.6755603E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114541America/Santiago(1,348,-10800,1,1418654741);91;48;142441.0;4948.0;2871.0;990.0;2108.0;1390.0;2142.0;15285.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114542America/Santiago(1,348,-10800,1,1418654742);67;51;1855473.0;21530.0;27253.0;1.6775834E7;1.6746783E7;1.6750149E7;21328.0;483280.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114543America/Santiago(1,348,-10800,1,1418654743);66;43;2060773.0;1.6745659E7;1.6759815E7;1.6771715E7;24858.0;1.6747173E7;19799.0;1.6752728E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114544America/Santiago(1,348,-10800,1,1418654744);44;60;530918.0;1655.0;2674.0;2329.0;1149.0;4768.0;3199.0;24933.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114545America/Santiago(1,348,-10800,1,1418654745);41;51;397002.0;8582.0;2961.0;3502.0;3834.0;2501.0;715.0;18135.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114546America/Santiago(1,348,-10800,1,1418654746);41;57;496241.0;13244.0;6225.0;7944.0;8800.0;2961.0;3916.0;32515.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114547America/Santiago(1,348,-10800,1,1418654747);41;57;1410194.0;14935.0;27661.0;26047.0;1.6748205E7;4558.0;2806.0;39701.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114548America/Santiago(1,348,-10800,1,1418654748);41;57;1188240.0;23561.0;7835.0;25804.0;20428.0;2732.0;519.0;198544.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114549America/Santiago(1,348,-10800,1,1418654749);41;57;418759.0;5887.0;1795.0;5181.0;3702.0;776.0;150.0;1.6756224E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114550America/Santiago(1,348,-10800,1,1418654750);51;57;905372.0;22441.0;1.6754252E7;1.676314E7;1.6768598E7;1.6752719E7;6785.0;233585.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114551America/Santiago(1,348,-10800,1,1418654751);27;61;56935.0;3092.0;2447.0;13761.0;3306.0;986.0;981.0;1.6748488E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114552America/Santiago(1,348,-10800,1,1418654752);27;53;105643.0;8368.0;3439.0;12662.0;3429.0;1354.0;1197.0;18217.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114553America/Santiago(1,348,-10800,1,1418654753);48;77;148099.0;11656.0;16537.0;11116.0;7246.0;4412.0;1800.0;13973.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114554America/Santiago(1,348,-10800,1,1418654754);41;80;146121.0;1123.0;6001.0;14153.0;5917.0;825.0;1115.0;66569.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114555America/Santiago(1,348,-10800,1,1418654755);44;80;147512.0;23398.0;10733.0;30742.0;8696.0;4140.0;5611.0;48264.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114556America/Santiago(1,348,-10800,1,1418654756);48;78;52974.0;19733.0;9975.0;1.6757496E7;4399.0;5904.0;3428.0;22583.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114557America/Santiago(1,348,-10800,1,1418654757);37;83;1.6773503E7;11717.0;12643.0;14655.0;4769.0;3028.0;4798.0;1.6752356E7;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114558America/Santiago(1,348,-10800,1,1418654758);50;77;1458314.0;9696.0;8011.0;3006.0;14416.0;765.0;321.0;24495.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114559America/Santiago(1,348,-10800,1,1418654759);60;80;856008.0;19221.0;81948.0;163145.0;1.6761012E7;7708.0;3448.0;320640.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114600America/Santiago(1,348,-10800,1,1418654760);50;77;233835.0;1.674444E7;13375.0;12833.0;2813.0;2610.0;5656.0;221455.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114601America/Santiago(1,348,-10800,1,1418654761);48;50;1.6746156E7;3637.0;3682.0;3406.0;4071.0;453.0;887.0;18573.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114602America/Santiago(1,348,-10800,1,1418654762);41;43;162017.0;1650.0;3934.0;18543.0;6195.0;1900.0;452.0;11580.0;yoga
com.aiworker.bcineuroskyservice;ihar;20141215T114603America/Santiago(1,348,-10800,1,1418654763);38;56;38603.0;14135.0;10248.0;12888.0;20778.0;2017.0;1088.0;1.6775438E7;yoga
