bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;ihar;20141211T145138America/Santiago(4,344,-10800,1,1418320298);0;0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145139America/Santiago(4,344,-10800,1,1418320299);0;0;371894.0;26504.0;1115.0;19665.0;9019.0;2679.0;4036.0;12627.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145140America/Santiago(4,344,-10800,1,1418320300);0;0;1516514.0;36858.0;1.6757799E7;1.674699E7;58589.0;6478.0;3732.0;1108787.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145141America/Santiago(4,344,-10800,1,1418320301);0;0;393847.0;880.0;185.0;812.0;167.0;1.6777118E7;127.0;5120.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145142America/Santiago(4,344,-10800,1,1418320302);0;0;2158422.0;107710.0;113867.0;151054.0;270594.0;1.6758097E7;27882.0;723880.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145143America/Santiago(4,344,-10800,1,1418320303);0;0;1601743.0;68564.0;72137.0;191249.0;1.6749447E7;6158.0;3125.0;77109.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145144America/Santiago(4,344,-10800,1,1418320304);0;0;1186089.0;96025.0;211020.0;528850.0;251987.0;1.6767798E7;23302.0;1126325.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145145America/Santiago(4,344,-10800,1,1418320305);0;0;561781.0;3978.0;1031.0;6576.0;1377.0;237.0;1.6777187E7;23336.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145146America/Santiago(4,344,-10800,1,1418320306);0;0;350312.0;704.0;1620.0;136.0;1364.0;89.0;175.0;7965.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145147America/Santiago(4,344,-10800,1,1418320307);0;0;3.0;0.0;1.0;1.0;1.0;2.0;0.0;3.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145148America/Santiago(4,344,-10800,1,1418320308);0;0;3021634.0;31502.0;23134.0;914.0;1.6752506E7;7068.0;5997.0;1.6764438E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145149America/Santiago(4,344,-10800,1,1418320309);0;0;783809.0;25283.0;16902.0;12821.0;25818.0;3142.0;243.0;1.6751259E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145150America/Santiago(4,344,-10800,1,1418320310);0;0;319687.0;5604.0;11364.0;5963.0;1789.0;10369.0;9579.0;22115.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145151America/Santiago(4,344,-10800,1,1418320311);0;0;950153.0;1.6768508E7;32198.0;90089.0;24297.0;5560.0;2640.0;180492.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145152America/Santiago(4,344,-10800,1,1418320312);0;0;913318.0;197777.0;71883.0;69511.0;123629.0;1.6759735E7;1.6766024E7;133413.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145153America/Santiago(4,344,-10800,1,1418320313);0;0;1452635.0;9880.0;16010.0;2104.0;24340.0;5794.0;3942.0;1.6765025E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145154America/Santiago(4,344,-10800,1,1418320314);0;0;1.6749445E7;1068.0;1304.0;2802.0;1005.0;632.0;203.0;9045.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145155America/Santiago(4,344,-10800,1,1418320315);0;0;31183.0;536.0;1393.0;650.0;157.0;937.0;392.0;10321.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145156America/Santiago(4,344,-10800,1,1418320316);0;0;25399.0;696.0;9633.0;3205.0;1443.0;7356.0;2089.0;22540.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145157America/Santiago(4,344,-10800,1,1418320317);0;0;524772.0;1.6760187E7;31757.0;4237.0;1.6754502E7;7570.0;2804.0;606127.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145158America/Santiago(4,344,-10800,1,1418320318);0;0;304090.0;2264.0;1983.0;7072.0;2198.0;395.0;285.0;1.6770057E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145159America/Santiago(4,344,-10800,1,1418320319);0;0;9.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145200America/Santiago(4,344,-10800,1,1418320320);0;0;54.0;3.0;7.0;3.0;8.0;4.0;4.0;9.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145201America/Santiago(4,344,-10800,1,1418320321);0;0;1508326.0;2279.0;8766.0;1464.0;8749.0;1158.0;428.0;1.6751289E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145202America/Santiago(4,344,-10800,1,1418320322);0;0;198955.0;10314.0;10380.0;16863.0;11323.0;9097.0;2051.0;16699.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145203America/Santiago(4,344,-10800,1,1418320323);0;0;163514.0;3967.0;6098.0;6842.0;7194.0;10603.0;4788.0;1.6758515E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145204America/Santiago(4,344,-10800,1,1418320324);0;0;920675.0;10900.0;7449.0;11826.0;6673.0;3829.0;1459.0;70473.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145205America/Santiago(4,344,-10800,1,1418320325);0;0;997947.0;1.6768525E7;161960.0;290728.0;200234.0;119608.0;45279.0;1806186.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145206America/Santiago(4,344,-10800,1,1418320326);0;0;63807.0;31063.0;22836.0;10838.0;5938.0;4623.0;1712.0;1.67619E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145207America/Santiago(4,344,-10800,1,1418320327);0;0;120608.0;1.6772711E7;94386.0;88970.0;1.6748204E7;23504.0;21601.0;222138.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145208America/Santiago(4,344,-10800,1,1418320328);0;0;806471.0;11566.0;78429.0;74030.0;83369.0;28728.0;22072.0;73832.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145209America/Santiago(4,344,-10800,1,1418320329);0;0;396261.0;21113.0;16742.0;11064.0;1.6745226E7;9312.0;6859.0;1.6759025E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145210America/Santiago(4,344,-10800,1,1418320330);0;0;2600113.0;1.6756783E7;1.6750434E7;72663.0;1.6770484E7;12503.0;5024.0;159305.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145211America/Santiago(4,344,-10800,1,1418320331);0;0;2635603.0;20858.0;1.6744564E7;16687.0;22905.0;3872.0;20302.0;127135.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145212America/Santiago(4,344,-10800,1,1418320332);0;0;281432.0;7760.0;12663.0;7154.0;7742.0;4703.0;3097.0;53117.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145213America/Santiago(4,344,-10800,1,1418320333);0;0;900656.0;11629.0;12333.0;1.6745799E7;14239.0;1566.0;10726.0;1.6746146E7;
com.aiworker.bcineuroskyservice;ihar;20141211T145214America/Santiago(4,344,-10800,1,1418320334);0;0;1474262.0;4569.0;2060.0;3497.0;1104.0;167.0;1054.0;12809.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145215America/Santiago(4,344,-10800,1,1418320335);30;0;394032.0;77101.0;1.6746388E7;105252.0;31393.0;8513.0;1.6754734E7;251598.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145216America/Santiago(4,344,-10800,1,1418320336);38;51;285626.0;1.6747524E7;19493.0;27433.0;11021.0;7818.0;22124.0;26531.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145217America/Santiago(4,344,-10800,1,1418320337);38;70;1892260.0;265828.0;76875.0;38971.0;1.6761809E7;1.6771083E7;1.6768861E7;892843.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145218America/Santiago(4,344,-10800,1,1418320338);37;70;1978488.0;30510.0;26348.0;95581.0;1.6744431E7;18629.0;3764.0;51966.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145219America/Santiago(4,344,-10800,1,1418320339);37;84;741983.0;1673.0;25027.0;80218.0;18788.0;22799.0;3059.0;135876.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145220America/Santiago(4,344,-10800,1,1418320340);43;93;979460.0;1.6770577E7;1.6759751E7;121624.0;1.6771114E7;4698.0;20074.0;107242.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145221America/Santiago(4,344,-10800,1,1418320341);20;96;1101332.0;19186.0;9770.0;82553.0;29144.0;5913.0;1.6758724E7;208330.0;
com.aiworker.bcineuroskyservice;ihar;20141211T145222America/Santiago(4,344,-10800,1,1418320342);17;83;121552.0;4613.0;1831.0;5163.0;1965.0;662.0;1854.0;12437.0;
