bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;ihar;20141221T211420America/Santiago(0,354,-10800,1,1419207260);0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211421America/Santiago(0,354,-10800,1,1419207261);0;0;234971.0;11626.0;11777.0;6252.0;16893.0;7555.0;14395.0;206078.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211422America/Santiago(0,354,-10800,1,1419207262);0;0;232096.0;3696.0;2753.0;4111.0;4406.0;2155.0;503.0;74838.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211423America/Santiago(0,354,-10800,1,1419207263);0;0;291606.0;7437.0;10919.0;16704.0;5809.0;6042.0;6392.0;27966.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211424America/Santiago(0,354,-10800,1,1419207264);53;0;25307.0;10859.0;14776.0;12314.0;4790.0;9775.0;4101.0;20385.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211426America/Santiago(0,354,-10800,1,1419207266);57;51;1.6757203E7;7326.0;8142.0;21013.0;9959.0;4549.0;7346.0;24840.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211427America/Santiago(0,354,-10800,1,1419207267);70;66;26589.0;4483.0;8407.0;1224.0;2944.0;3152.0;8706.0;20477.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211428America/Santiago(0,354,-10800,1,1419207268);78;66;293052.0;966.0;4441.0;1920.0;2536.0;1516.0;1849.0;23431.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211429America/Santiago(0,354,-10800,1,1419207269);77;63;1.6775304E7;16428.0;13983.0;3555.0;5948.0;8373.0;4738.0;25368.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211430America/Santiago(0,354,-10800,1,1419207270);64;57;185061.0;12472.0;8398.0;22754.0;1.6763662E7;9388.0;6856.0;111192.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211431America/Santiago(0,354,-10800,1,1419207271);64;43;1.6760659E7;7253.0;14272.0;4317.0;6741.0;6059.0;6841.0;1.6746585E7;default
com.aiworker.bcineuroskyservice;ihar;20141221T211433America/Santiago(0,354,-10800,1,1419207273);75;44;15973.0;3756.0;20281.0;2721.0;5387.0;6065.0;6715.0;6997.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211434America/Santiago(0,354,-10800,1,1419207274);94;57;2913.0;7913.0;17270.0;10491.0;11080.0;14530.0;3527.0;11963.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211435America/Santiago(0,354,-10800,1,1419207275);84;69;76924.0;264.0;7376.0;20066.0;7851.0;1771.0;3410.0;1.6747725E7;default
com.aiworker.bcineuroskyservice;ihar;20141221T211436America/Santiago(0,354,-10800,1,1419207276);88;75;1431937.0;28233.0;17488.0;11517.0;25007.0;5624.0;692.0;1.6745451E7;default
com.aiworker.bcineuroskyservice;ihar;20141221T211437America/Santiago(0,354,-10800,1,1419207277);88;70;365049.0;1.6750495E7;19609.0;9153.0;19958.0;9169.0;1148.0;63848.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211438America/Santiago(0,354,-10800,1,1419207278);88;70;677517.0;79106.0;24611.0;152778.0;1.6770132E7;5666.0;4018.0;522981.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211440America/Santiago(0,354,-10800,1,1419207280);88;70;61913.0;81877.0;1.6762627E7;30067.0;22936.0;1.6756808E7;25569.0;16052.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211441America/Santiago(0,354,-10800,1,1419207281);88;70;2176894.0;121997.0;1.6752889E7;275630.0;85003.0;27109.0;30838.0;325906.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211442America/Santiago(0,354,-10800,1,1419207282);63;70;605134.0;1.6766667E7;17857.0;72521.0;9041.0;16782.0;9054.0;51568.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211443America/Santiago(0,354,-10800,1,1419207283);63;87;1545460.0;1.6775226E7;68783.0;139045.0;1.6758219E7;1.6746598E7;17590.0;368228.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211444America/Santiago(0,354,-10800,1,1419207284);63;87;889256.0;29046.0;30821.0;4981.0;31149.0;4024.0;1889.0;1.6755048E7;default
com.aiworker.bcineuroskyservice;ihar;20141221T211445America/Santiago(0,354,-10800,1,1419207285);63;87;886567.0;140472.0;152928.0;184996.0;397186.0;54177.0;82650.0;149476.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211446America/Santiago(0,354,-10800,1,1419207286);63;87;1571506.0;1.6768802E7;75050.0;1.6747526E7;91452.0;93889.0;18173.0;277390.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211447America/Santiago(0,354,-10800,1,1419207287);63;87;1204953.0;18656.0;10445.0;16686.0;13585.0;3877.0;4528.0;536635.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211448America/Santiago(0,354,-10800,1,1419207288);63;87;1489064.0;1.6752587E7;70364.0;98478.0;84480.0;68853.0;204372.0;439679.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211449America/Santiago(0,354,-10800,1,1419207289);63;87;307939.0;25234.0;1.6752401E7;20709.0;82291.0;21174.0;19253.0;70693.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211450America/Santiago(0,354,-10800,1,1419207290);63;87;1643350.0;142971.0;794773.0;219313.0;424800.0;534953.0;123560.0;1961177.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211451America/Santiago(0,354,-10800,1,1419207291);63;87;34.0;4.0;5.0;0.0;1.0;1.0;0.0;16.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211616America/Santiago(0,354,-10800,1,1419207376);0;87;40.0;4.0;2.0;1.0;4.0;3.0;1.0;12.0;default
com.aiworker.bcineuroskyservice;ihar;20141221T211618America/Santiago(0,354,-10800,1,1419207378);0;0;4.0;0.0;1.0;0.0;1.0;2.0;1.0;3.0;default
