bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;ihar;20141214T022328America/Santiago(0,347,-10800,1,1418534608);0;0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022329America/Santiago(0,347,-10800,1,1418534609);0;0;464984.0;32293.0;8856.0;31157.0;22822.0;4851.0;4033.0;105547.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022330America/Santiago(0,347,-10800,1,1418534610);0;0;748626.0;28183.0;22490.0;15628.0;70883.0;21289.0;15649.0;60825.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022331America/Santiago(0,347,-10800,1,1418534611);0;0;1291211.0;1.6753861E7;14732.0;113123.0;1.6757066E7;17190.0;12719.0;261564.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022332America/Santiago(0,347,-10800,1,1418534612);0;0;1033249.0;94288.0;1.6767654E7;57586.0;21230.0;1.6760421E7;11242.0;157848.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022333America/Santiago(0,347,-10800,1,1418534613);53;0;930184.0;12645.0;32610.0;2197.0;4045.0;6460.0;10343.0;38633.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022334America/Santiago(0,347,-10800,1,1418534614);70;30;2163.0;10556.0;13231.0;1902.0;5144.0;10888.0;2224.0;17603.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022335America/Santiago(0,347,-10800,1,1418534615);91;35;10618.0;6469.0;15350.0;4872.0;7503.0;5548.0;2912.0;17229.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022336America/Santiago(0,347,-10800,1,1418534616);100;38;97816.0;6139.0;10488.0;14023.0;8049.0;9498.0;4647.0;13868.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022337America/Santiago(0,347,-10800,1,1418534617);100;48;1.6750354E7;7216.0;16778.0;7542.0;2263.0;4384.0;2147.0;5879.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022338America/Santiago(0,347,-10800,1,1418534618);100;64;26038.0;2783.0;17825.0;4205.0;4455.0;8497.0;4069.0;23404.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022339America/Santiago(0,347,-10800,1,1418534619);100;56;25340.0;5985.0;25096.0;2168.0;5188.0;5377.0;2915.0;8732.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022340America/Santiago(0,347,-10800,1,1418534620);100;53;11451.0;4253.0;6534.0;2551.0;5800.0;7111.0;2220.0;14157.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022341America/Santiago(0,347,-10800,1,1418534621);100;44;342165.0;3463.0;18511.0;10224.0;5720.0;7266.0;2028.0;1.675903E7;default
com.aiworker.bcineuroskyservice;ihar;20141214T022342America/Santiago(0,347,-10800,1,1418534622);91;34;239587.0;5894.0;13396.0;27667.0;13104.0;6942.0;6128.0;1.6755133E7;default
com.aiworker.bcineuroskyservice;ihar;20141214T022343America/Santiago(0,347,-10800,1,1418534623);60;44;1818596.0;1.6759873E7;10903.0;1.6753469E7;13318.0;6431.0;4277.0;260874.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022344America/Santiago(0,347,-10800,1,1418534624);40;47;1145930.0;9568.0;19539.0;1.6752813E7;1.6755513E7;6671.0;3467.0;499384.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022345America/Santiago(0,347,-10800,1,1418534625);20;35;415402.0;27175.0;11853.0;4801.0;22029.0;14544.0;4923.0;397290.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022346America/Santiago(0,347,-10800,1,1418534626);20;24;470975.0;23278.0;10123.0;13350.0;6036.0;9329.0;7674.0;23220.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022347America/Santiago(0,347,-10800,1,1418534627);48;30;8743.0;6216.0;17639.0;4508.0;9002.0;8000.0;4456.0;12192.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022348America/Santiago(0,347,-10800,1,1418534628);64;34;16793.0;12864.0;6023.0;761.0;5460.0;17399.0;2619.0;10092.0;default
com.aiworker.bcineuroskyservice;ihar;20141214T022349America/Santiago(0,347,-10800,1,1418534629);80;53;979911.0;10863.0;14665.0;1.6748815E7;7188.0;8975.0;3722.0;66092.0;default
