bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065212America/Santiago(5,36,-10800,1,1423216332);0;0;2.0;2.0;1.0;0.0;3.0;2.0;1.0;0.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065213America/Santiago(5,36,-10800,1,1423216333);0;0;2373731.0;121263.0;1.6753449E7;45995.0;56870.0;21803.0;1.6759166E7;466954.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065214America/Santiago(5,36,-10800,1,1423216334);0;0;50279.0;9475.0;3582.0;1167.0;7396.0;1509.0;1502.0;12134.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065215America/Santiago(5,36,-10800,1,1423216335);0;0;395602.0;13924.0;10391.0;20285.0;25132.0;3106.0;11778.0;73819.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065216America/Santiago(5,36,-10800,1,1423216336);0;0;81920.0;11469.0;7675.0;6766.0;5588.0;4491.0;6662.0;18475.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065217America/Santiago(5,36,-10800,1,1423216337);30;0;98260.0;23973.0;10179.0;1.6760982E7;16796.0;1985.0;6227.0;1.6768409E7;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065218America/Santiago(5,36,-10800,1,1423216338);34;51;200313.0;1.6745211E7;24373.0;1.6759454E7;11213.0;5599.0;12682.0;36237.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065219America/Santiago(5,36,-10800,1,1423216339);30;54;1453220.0;71102.0;73141.0;1.6760264E7;24315.0;1.6752312E7;1.6745503E7;509736.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065220America/Santiago(5,36,-10800,1,1423216340);53;37;1479501.0;35844.0;97909.0;126526.0;68247.0;1.6750664E7;1.6754153E7;1.6756779E7;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065221America/Santiago(5,36,-10800,1,1423216341);83;60;1700084.0;5686.0;12194.0;5808.0;9700.0;6190.0;3110.0;1.6747158E7;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065222America/Santiago(5,36,-10800,1,1423216342);80;29;211796.0;11308.0;6084.0;7976.0;2423.0;1304.0;480.0;1.6746825E7;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065223America/Santiago(5,36,-10800,1,1423216343);63;27;1641263.0;1.6751923E7;13668.0;60319.0;1.6744756E7;11895.0;7651.0;169217.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065224America/Santiago(5,36,-10800,1,1423216344);24;51;972446.0;1.6763665E7;24678.0;49165.0;1.6753136E7;20641.0;4832.0;941462.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065224America/Santiago(5,36,-10800,1,1423216344);1;10;1440842.0;19895.0;1.6762294E7;109357.0;1.6764388E7;76059.0;20601.0;1084340.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065225America/Santiago(5,36,-10800,1,1423216345);16;8;3087257.0;28841.0;36162.0;1.6761472E7;1.676516E7;6453.0;5653.0;218650.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065227America/Santiago(5,36,-10800,1,1423216347);35;1;325411.0;19607.0;7505.0;14777.0;6307.0;1576.0;908.0;1.6776239E7;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065228America/Santiago(5,36,-10800,1,1423216348);44;1;674756.0;1.6757975E7;6206.0;28645.0;4554.0;3656.0;1413.0;79360.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065228America/Santiago(5,36,-10800,1,1423216348);44;24;519179.0;14258.0;23927.0;133557.0;78009.0;7123.0;4185.0;384066.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065230America/Santiago(5,36,-10800,1,1423216350);35;35;332118.0;5120.0;3820.0;7336.0;5566.0;670.0;348.0;13260.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065230America/Santiago(5,36,-10800,1,1423216350);29;53;1.6760006E7;998.0;1890.0;2752.0;830.0;212.0;184.0;28892.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065231America/Santiago(5,36,-10800,1,1423216351);30;30;996645.0;1.6745713E7;23843.0;22575.0;27795.0;13188.0;6045.0;406405.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065232America/Santiago(5,36,-10800,1,1423216352);38;1;1317304.0;29232.0;10637.0;27104.0;23973.0;3285.0;5282.0;150201.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065233America/Santiago(5,36,-10800,1,1423216353);43;4;868767.0;5224.0;1.6745338E7;1.675733E7;26781.0;16640.0;19690.0;46188.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065234America/Santiago(5,36,-10800,1,1423216354);29;1;420542.0;16831.0;3013.0;17908.0;7526.0;3255.0;3102.0;152183.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065235America/Santiago(5,36,-10800,1,1423216355);44;4;2283666.0;81497.0;1.674576E7;81870.0;22551.0;3435.0;13855.0;43826.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065236America/Santiago(5,36,-10800,1,1423216356);38;40;1498461.0;1.6761859E7;16281.0;14223.0;29567.0;10202.0;11639.0;518118.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065237America/Santiago(5,36,-10800,1,1423216357);17;24;301296.0;6596.0;2754.0;1825.0;4599.0;1133.0;1420.0;1.6754187E7;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065238America/Santiago(5,36,-10800,1,1423216358);34;17;1718072.0;26962.0;7640.0;7778.0;1.6756081E7;7775.0;4182.0;56913.0;running
com.aiworker.bcineuroskyservice;SkinnerLayne;20150206T065239America/Santiago(5,36,-10800,1,1423216359);30;20;1749792.0;28057.0;8639.0;18686.0;21202.0;4204.0;1363.0;1.6749191E7;running
