bciApp;username;time;att;med;delta;high_alpha;high_beta;low_alpha;low_beta;low_gamma;mid_gamma;theta;CurrentActivity
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103925America/Santiago(1,32,-10800,1,1422884365);0;0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103926America/Santiago(1,32,-10800,1,1422884366);0;0;1537093.0;65215.0;32080.0;80425.0;79150.0;19655.0;9805.0;273679.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103927America/Santiago(1,32,-10800,1,1422884367);0;0;332153.0;3961.0;1032.0;831.0;2127.0;395.0;147.0;19089.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103928America/Santiago(1,32,-10800,1,1422884368);0;0;45965.0;2357.0;717.0;2342.0;1200.0;319.0;1.6777109E7;5675.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103929America/Santiago(1,32,-10800,1,1422884369);0;0;64159.0;1021.0;1079.0;4410.0;4745.0;1485.0;1.6777196E7;30756.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103930America/Santiago(1,32,-10800,1,1422884370);30;0;575820.0;9051.0;3474.0;25830.0;5325.0;3851.0;2527.0;160233.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103931America/Santiago(1,32,-10800,1,1422884371);30;35;948764.0;6226.0;29254.0;660.0;23993.0;5236.0;5601.0;1.6745467E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103932America/Santiago(1,32,-10800,1,1422884372);30;35;182450.0;5114.0;2670.0;9650.0;4019.0;447.0;382.0;1.6770729E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103933America/Santiago(1,32,-10800,1,1422884373);30;35;555103.0;5522.0;1008.0;4122.0;6770.0;1859.0;618.0;89396.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103934America/Santiago(1,32,-10800,1,1422884374);30;35;749549.0;14359.0;4674.0;15814.0;11860.0;2584.0;4535.0;127473.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103935America/Santiago(1,32,-10800,1,1422884375);30;35;641594.0;5665.0;12252.0;11369.0;13750.0;4221.0;1392.0;1.6748129E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103936America/Santiago(1,32,-10800,1,1422884376);30;35;256561.0;1178.0;1.6777205E7;1938.0;767.0;1.6777207E7;89.0;8979.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103937America/Santiago(1,32,-10800,1,1422884377);24;35;82554.0;4230.0;1375.0;2399.0;1174.0;1.6777162E7;270.0;1.6759936E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103938America/Santiago(1,32,-10800,1,1422884378);34;24;1127931.0;18556.0;4779.0;13105.0;7843.0;938.0;764.0;1.6747424E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103939America/Santiago(1,32,-10800,1,1422884379);56;41;997370.0;7748.0;6641.0;3307.0;10807.0;2854.0;485.0;7637.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103940America/Santiago(1,32,-10800,1,1422884380);64;51;165582.0;1315.0;746.0;1201.0;1139.0;335.0;1.6777109E7;18547.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103941America/Santiago(1,32,-10800,1,1422884381);91;41;21535.0;8849.0;9171.0;15076.0;8251.0;4891.0;1749.0;7674.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103942America/Santiago(1,32,-10800,1,1422884382);97;75;1.6761653E7;3596.0;8814.0;16538.0;12810.0;7982.0;2900.0;1.6748815E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103943America/Santiago(1,32,-10800,1,1422884383);83;61;12891.0;10054.0;5322.0;19618.0;21694.0;13445.0;2975.0;25455.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103944America/Santiago(1,32,-10800,1,1422884384);100;66;6178.0;5777.0;7941.0;8397.0;4161.0;4406.0;687.0;11138.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103945America/Santiago(1,32,-10800,1,1422884385);100;94;3438.0;3283.0;6262.0;3464.0;1687.0;3741.0;730.0;10762.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103946America/Santiago(1,32,-10800,1,1422884386);100;80;318435.0;9735.0;13231.0;19327.0;10373.0;8411.0;5943.0;51807.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103947America/Santiago(1,32,-10800,1,1422884387);100;70;1.6749973E7;8637.0;8492.0;607.0;4247.0;5947.0;4215.0;11833.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103948America/Santiago(1,32,-10800,1,1422884388);97;64;353411.0;10253.0;7510.0;1.6749166E7;8009.0;16578.0;3510.0;1.6772317E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103949America/Santiago(1,32,-10800,1,1422884389);63;63;2541912.0;1.6747337E7;11612.0;40213.0;1.6752603E7;6139.0;2350.0;438485.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103950America/Santiago(1,32,-10800,1,1422884390);67;54;29329.0;5146.0;6778.0;4522.0;7483.0;4658.0;1140.0;29779.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103951America/Santiago(1,32,-10800,1,1422884391);50;56;143931.0;8868.0;3250.0;4186.0;2755.0;1024.0;205.0;1.6744885E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103952America/Santiago(1,32,-10800,1,1422884392);56;54;63435.0;5289.0;4130.0;6104.0;4853.0;3040.0;2327.0;24372.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103953America/Santiago(1,32,-10800,1,1422884393);56;43;76115.0;4698.0;1119.0;15250.0;2476.0;1796.0;337.0;1.6750902E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103954America/Santiago(1,32,-10800,1,1422884394);54;54;1.6762648E7;10053.0;9194.0;1653.0;10755.0;3710.0;1525.0;1.6764501E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103955America/Santiago(1,32,-10800,1,1422884395);53;48;96541.0;875.0;2079.0;909.0;930.0;604.0;633.0;1.6746215E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103956America/Santiago(1,32,-10800,1,1422884396);43;26;412606.0;10296.0;15853.0;86884.0;9731.0;11675.0;3537.0;226764.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103957America/Santiago(1,32,-10800,1,1422884397);54;30;224651.0;12470.0;15017.0;1.6750254E7;5223.0;4943.0;2322.0;213020.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103958America/Santiago(1,32,-10800,1,1422884398);34;23;260402.0;21760.0;11340.0;27616.0;17328.0;8746.0;5244.0;387148.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T103959America/Santiago(1,32,-10800,1,1422884399);50;21;25257.0;2293.0;6282.0;3650.0;11736.0;3562.0;1586.0;16289.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104000America/Santiago(1,32,-10800,1,1422884400);60;38;18549.0;5052.0;7882.0;21576.0;8820.0;4912.0;1411.0;1.6745623E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104001America/Santiago(1,32,-10800,1,1422884401);63;44;8047.0;3332.0;1438.0;11860.0;7784.0;3942.0;681.0;9960.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104002America/Santiago(1,32,-10800,1,1422884402);80;63;1.6758334E7;15666.0;8223.0;29707.0;4258.0;1737.0;3113.0;1.6746466E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104003America/Santiago(1,32,-10800,1,1422884403);69;94;1012845.0;29858.0;15092.0;1.6752691E7;13512.0;7406.0;3265.0;1.6773433E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104004America/Santiago(1,32,-10800,1,1422884404);66;100;163347.0;3807.0;12893.0;1.6768534E7;6070.0;9672.0;1169.0;1.6774881E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104005America/Santiago(1,32,-10800,1,1422884405);74;100;69728.0;17886.0;13014.0;14232.0;8320.0;6462.0;3323.0;1.6774447E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104006America/Santiago(1,32,-10800,1,1422884406);74;100;1.675278E7;2058.0;4543.0;3342.0;2183.0;1771.0;1649.0;1.6751131E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104007America/Santiago(1,32,-10800,1,1422884407);77;80;27735.0;8298.0;7605.0;17003.0;3639.0;1731.0;4599.0;1.6748764E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104008America/Santiago(1,32,-10800,1,1422884408);90;75;22592.0;2644.0;7123.0;1730.0;2672.0;4110.0;2021.0;16845.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104009America/Santiago(1,32,-10800,1,1422884409);100;54;5276.0;4580.0;8278.0;5155.0;1744.0;2411.0;7161.0;10884.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104010America/Santiago(1,32,-10800,1,1422884410);100;56;30420.0;8820.0;4302.0;18350.0;4152.0;2929.0;1377.0;25719.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104011America/Santiago(1,32,-10800,1,1422884411);96;84;31985.0;14315.0;4295.0;3761.0;9318.0;2172.0;1148.0;27935.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104012America/Santiago(1,32,-10800,1,1422884412);96;81;19005.0;3372.0;4753.0;5052.0;3282.0;1522.0;2492.0;5136.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104013America/Santiago(1,32,-10800,1,1422884413);87;100;27450.0;4829.0;4478.0;1741.0;9085.0;3309.0;2670.0;20684.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104014America/Santiago(1,32,-10800,1,1422884414);97;88;1714.0;989.0;4572.0;10217.0;1814.0;2284.0;1257.0;4840.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104015America/Santiago(1,32,-10800,1,1422884415);100;91;4222.0;7227.0;8456.0;12576.0;8135.0;5210.0;2816.0;15359.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104016America/Santiago(1,32,-10800,1,1422884416);94;94;1.6748032E7;14608.0;5889.0;5176.0;5850.0;4895.0;1876.0;1.6751824E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104017America/Santiago(1,32,-10800,1,1422884417);84;88;1.6769706E7;19394.0;7488.0;14425.0;9361.0;1579.0;2041.0;74724.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104018America/Santiago(1,32,-10800,1,1422884418);90;97;10927.0;415.0;9625.0;6372.0;1200.0;3829.0;1808.0;9291.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104019America/Santiago(1,32,-10800,1,1422884419);81;83;65910.0;2518.0;4961.0;11361.0;6353.0;2282.0;1288.0;28968.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104020America/Santiago(1,32,-10800,1,1422884420);94;75;16208.0;6823.0;10157.0;5818.0;4617.0;6296.0;3915.0;15140.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104021America/Santiago(1,32,-10800,1,1422884421);100;77;23099.0;7388.0;9443.0;1131.0;6568.0;4752.0;1733.0;14917.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104022America/Santiago(1,32,-10800,1,1422884422);84;70;1.6755117E7;178.0;1094.0;6389.0;1485.0;450.0;810.0;20587.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104023America/Santiago(1,32,-10800,1,1422884423);87;67;19446.0;5136.0;5901.0;7694.0;9590.0;4725.0;2500.0;1.674604E7;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104024America/Santiago(1,32,-10800,1,1422884424);75;63;3831.0;17629.0;5891.0;8348.0;9313.0;2458.0;751.0;18884.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104025America/Santiago(1,32,-10800,1,1422884425);74;70;11146.0;986.0;6909.0;10588.0;7406.0;3310.0;3138.0;6880.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104026America/Santiago(1,32,-10800,1,1422884426);80;81;128209.0;3776.0;1487.0;4889.0;1882.0;559.0;1.6777107E7;15197.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104027America/Santiago(1,32,-10800,1,1422884427);61;88;43349.0;5006.0;1722.0;6733.0;5183.0;377.0;424.0;72405.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104028America/Santiago(1,32,-10800,1,1422884428);47;80;132313.0;9437.0;4377.0;20207.0;14279.0;1929.0;814.0;55182.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104029America/Santiago(1,32,-10800,1,1422884429);40;63;7353.0;6111.0;4173.0;7686.0;2471.0;3058.0;1605.0;10872.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104030America/Santiago(1,32,-10800,1,1422884430);40;67;74773.0;12591.0;8150.0;22191.0;8561.0;1688.0;1057.0;76387.0;running
com.aiworker.bcineuroskyservice;NiccoloViviani;20150202T104031America/Santiago(1,32,-10800,1,1422884431);60;66;16022.0;3731.0;2862.0;2067.0;4771.0;3664.0;1590.0;11354.0;running
